SAMPID	CD276_tpm	Histology	Dataset
GTEX-11DXZ-0426-SM-5987Y	68.8686262673707	Blood Vessel	Human Normal (GTEx)
GTEX-11DXZ-0526-SM-5GU7J	66.6741119361696	Blood Vessel	Human Normal (GTEx)
GTEX-11DXZ-0626-SM-5GU77	32.6062295858935	Heart	Human Normal (GTEx)
GTEX-11DXZ-0726-SM-5N9C4	64.0824587424144	Lung	Human Normal (GTEx)
GTEX-11DXZ-0926-SM-5N9CG	28.1025168452596	Thyroid	Human Normal (GTEx)
GTEX-11DXZ-1026-SM-5N9D5	43.8897274876391	Esophagus	Human Normal (GTEx)
GTEX-11DXZ-1226-SM-5H11L	14.3034520438095	Esophagus	Human Normal (GTEx)
GTEX-11DXZ-1326-SM-5H11X	22.3176055258775	Small Intestine	Human Normal (GTEx)
GTEX-11DXZ-1426-SM-5H12A	42.0401083970711	Adipose Tissue	Human Normal (GTEx)
GTEX-11DXZ-1626-SM-5GIDI	44.1317004465305	Colon	Human Normal (GTEx)
GTEX-11DXZ-1726-SM-5H12M	31.3883134101319	Colon	Human Normal (GTEx)
GTEX-11DXZ-1826-SM-5H12Y	65.5864713094506	Prostate	Human Normal (GTEx)
GTEX-11DXZ-1926-SM-5GZZL	51.0585772698183	Breast	Human Normal (GTEx)
GTEX-11DXZ-2026-SM-5987S	43.8520486390411	Skin	Human Normal (GTEx)
GTEX-11DXZ-2126-SM-59881	12.7964936920489	Testis	Human Normal (GTEx)
GTEX-11DXZ-2326-SM-5EGGV	78.2432953756462	Skin	Human Normal (GTEx)
GTEX-11DXZ-2426-SM-5N9DT	14.272072366957	Muscle	Human Normal (GTEx)
GTEX-11DXZ-2526-SM-5N9BG	33.0131581239892	Nerve	Human Normal (GTEx)
GTEX-11DXZ-2626-SM-59882	85.6886463459227	Blood Vessel	Human Normal (GTEx)
GTEX-11DYG-0006-SM-5NQB2	0.910705643778151	Blood	Human Normal (GTEx)
GTEX-11DYG-0008-SM-5QGR5	107.080533322302	Skin	Human Normal (GTEx)
GTEX-11DYG-0011-R10b-SM-DNZZO	14.5333297014112	Brain	Human Normal (GTEx)
GTEX-11DYG-0011-R11a-SM-DNZZP	9.35105828000366	Brain	Human Normal (GTEx)
GTEX-11DYG-0011-R5a-SM-DO928	9.19836773955514	Brain	Human Normal (GTEx)
GTEX-11DYG-0011-R6a-SM-DO936	12.4224293559085	Brain	Human Normal (GTEx)
GTEX-11DYG-0011-R7b-SM-EXUS6	9.88940800515348	Brain	Human Normal (GTEx)
GTEX-11DYG-0011-R8a-SM-DO93F	10.5117262258195	Brain	Human Normal (GTEx)
GTEX-11DYG-0126-SM-59883	57.261369310617	Skin	Human Normal (GTEx)
GTEX-11DYG-0426-SM-5987J	33.1207795738977	Nerve	Human Normal (GTEx)
GTEX-11DYG-0826-SM-5N9GH	44.0485205172535	Thyroid	Human Normal (GTEx)
GTEX-11DYG-0926-SM-5EGGW	25.8394899870697	Blood Vessel	Human Normal (GTEx)
GTEX-11DYG-1026-SM-5A5JQ	67.9165935260754	Heart	Human Normal (GTEx)
GTEX-11DYG-1226-SM-5N9DC	72.2253129926296	Blood Vessel	Human Normal (GTEx)
GTEX-11DYG-1326-SM-5N9DO	24.4213614606974	Esophagus	Human Normal (GTEx)
GTEX-11DYG-1426-SM-5A5JR	42.1792652203355	Esophagus	Human Normal (GTEx)
GTEX-11DYG-1526-SM-5A5JS	81.0371487418561	Skin	Human Normal (GTEx)
GTEX-11DYG-1926-SM-5H12I	38.3581070266941	Esophagus	Human Normal (GTEx)
GTEX-11DYG-2026-SM-5EGGX	40.84549570817	Adipose Tissue	Human Normal (GTEx)
GTEX-11DYG-2526-SM-5N9BB	54.0429443520775	Prostate	Human Normal (GTEx)
GTEX-11DYG-2926-SM-5H132	11.8697352319863	Brain	Human Normal (GTEx)
GTEX-11DYG-3126-SM-5A5L6	23.046387439416	Pituitary	Human Normal (GTEx)
GTEX-11DZ1-0008-SM-5QGR3	120.993780841429	Skin	Human Normal (GTEx)
GTEX-11DZ1-0011-R10b-SM-DO943	14.3411304717978	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R11b-SM-DO11W	12.8977779967859	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R2a-SM-DNZZM	13.0193837130042	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R3a-SM-DNZYY	17.0047958030526	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R5a-SM-DO11J	11.9572514511946	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R6b-SM-DNZZG	14.4708256389348	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R7a-SM-DNZZH	12.5785344375643	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R8b-SM-DNZZI	12.66999749461	Brain	Human Normal (GTEx)
GTEX-11DZ1-0011-R9a-SM-DO933	21.0425182265108	Brain	Human Normal (GTEx)
GTEX-11DZ1-0126-SM-5985Q	107.123768346905	Skin	Human Normal (GTEx)
GTEX-11DZ1-0226-SM-5A5KF	93.7298440290389	Adipose Tissue	Human Normal (GTEx)
GTEX-11DZ1-0326-SM-5N9BN	26.5662340349855	Breast	Human Normal (GTEx)
GTEX-11DZ1-0426-SM-5H11A	67.8132717722637	Lung	Human Normal (GTEx)
GTEX-11DZ1-0926-SM-5EQ5R	6.96849156395302	Muscle	Human Normal (GTEx)
GTEX-11DZ1-2026-SM-5A5KG	24.8496807561681	Esophagus	Human Normal (GTEx)
GTEX-11DZ1-2426-SM-5GZZX	72.6666781113495	Skin	Human Normal (GTEx)
GTEX-11DZ1-2726-SM-5A5KH	24.5555121012132	Thyroid	Human Normal (GTEx)
GTEX-11DZ1-2926-SM-5A5KI	11.4749363268169	Brain	Human Normal (GTEx)
GTEX-11EI6-0005-SM-5N9GN	1.92115075737795	Blood	Human Normal (GTEx)
GTEX-11EI6-0008-SM-5QGR7	122.113506667316	Skin	Human Normal (GTEx)
GTEX-11EI6-0011-R10a-SM-DO93R	14.3864526553994	Brain	Human Normal (GTEx)
GTEX-11EI6-0011-R11a-SM-DO11V	12.0468936318605	Brain	Human Normal (GTEx)
GTEX-11EI6-0011-R1a-SM-DO93L	12.681477082327	Brain	Human Normal (GTEx)
GTEX-11EI6-0011-R8a-SM-DO93M	16.1088883574535	Brain	Human Normal (GTEx)
GTEX-11EI6-0126-SM-5985R	45.9076425308055	Skin	Human Normal (GTEx)
GTEX-11EI6-0226-SM-5EQ64	63.3588133612221	Adipose Tissue	Human Normal (GTEx)
GTEX-11EI6-0326-SM-5EQ6G	10.8931808039205	Muscle	Human Normal (GTEx)
GTEX-11EI6-0426-SM-5EQ43	44.4851745300192	Nerve	Human Normal (GTEx)
GTEX-11EI6-0526-SM-5985S	74.3490823543294	Blood Vessel	Human Normal (GTEx)
GTEX-11EI6-0626-SM-5985T	53.8636196078587	Breast	Human Normal (GTEx)
GTEX-11EI6-0726-SM-59866	35.3420560068433	Thyroid	Human Normal (GTEx)
GTEX-11EI6-0826-SM-5985V	45.73485655259	Lung	Human Normal (GTEx)
GTEX-11EI6-1526-SM-5P9GL	31.3871384828262	Esophagus	Human Normal (GTEx)
GTEX-11EI6-2226-SM-5EGJM	17.6049614501926	Testis	Human Normal (GTEx)
GTEX-11EI6-2426-SM-5PNVS	43.0716080249704	Stomach	Human Normal (GTEx)
GTEX-11EI6-2626-SM-5PNVT	53.9239824043445	Colon	Human Normal (GTEx)
GTEX-11EI6-2826-SM-5H11D	40.6198941921489	Skin	Human Normal (GTEx)
GTEX-11EI6-2926-SM-5985U	14.1857574396207	Brain	Human Normal (GTEx)
GTEX-11EI6-3026-SM-5GZZO	26.3959586515585	Brain	Human Normal (GTEx)
GTEX-11EI6-3126-SM-5H111	32.6725860353639	Pituitary	Human Normal (GTEx)
GTEX-11EM3-0001-SM-5Q5BD	2.02484804917724	Blood	Human Normal (GTEx)
GTEX-11EM3-0005-SM-5N9DK	0.227235080319935	Blood	Human Normal (GTEx)
GTEX-11EM3-0126-SM-5985K	40.1073999460813	Thyroid	Human Normal (GTEx)
GTEX-11EM3-0226-SM-5985Y	68.8314572505256	Blood Vessel	Human Normal (GTEx)
GTEX-11EM3-0326-SM-5A5KJ	76.7550260306078	Adrenal Gland	Human Normal (GTEx)
GTEX-11EM3-0426-SM-5N9BZ	51.7595651610259	Heart	Human Normal (GTEx)
GTEX-11EM3-0526-SM-5H12N	75.5030255181533	Blood Vessel	Human Normal (GTEx)
GTEX-11EM3-0626-SM-5H12Z	89.1072056886356	Heart	Human Normal (GTEx)
GTEX-11EM3-0726-SM-5GZZM	22.7011995538684	Esophagus	Human Normal (GTEx)
GTEX-11EM3-0826-SM-5N9CC	21.1409692587717	Esophagus	Human Normal (GTEx)
GTEX-11EM3-0926-SM-5A5KK	21.407596213938	Esophagus	Human Normal (GTEx)
GTEX-11EM3-1026-SM-5A5KL	30.3196701386924	Stomach	Human Normal (GTEx)
GTEX-11EM3-1126-SM-5A5KM	53.8683761447709	Adipose Tissue	Human Normal (GTEx)
GTEX-11EM3-1226-SM-5N9DD	38.9836633108127	Skin	Human Normal (GTEx)
GTEX-11EM3-1326-SM-5N9C6	55.5272255404547	Breast	Human Normal (GTEx)
GTEX-11EM3-1526-SM-5A5KN	36.0640991801615	Colon	Human Normal (GTEx)
GTEX-11EM3-1626-SM-5N9CO	30.4618425677456	Colon	Human Normal (GTEx)
GTEX-11EM3-1726-SM-5N9D1	52.4914938024561	Ovary	Human Normal (GTEx)
GTEX-11EM3-1826-SM-5A5KO	75.422947224333	Vagina	Human Normal (GTEx)
GTEX-11EM3-1926-SM-5987U	45.7129711624172	Uterus	Human Normal (GTEx)
GTEX-11EM3-2126-SM-5H11M	14.7964772710125	Muscle	Human Normal (GTEx)
GTEX-11EM3-2226-SM-5H11Y	52.1462652884923	Blood Vessel	Human Normal (GTEx)
GTEX-11EM3-2326-SM-5H12B	43.6797035599473	Adipose Tissue	Human Normal (GTEx)
GTEX-11EM3-2426-SM-59861	35.2750833595701	Skin	Human Normal (GTEx)
GTEX-11EMC-0002-SM-5Q5DO	1.15881145229905	Blood	Human Normal (GTEx)
GTEX-11EMC-0006-SM-5O9DN	1.12160112487911	Blood	Human Normal (GTEx)
GTEX-11EMC-0008-SM-5Q5DR	96.7575278367076	Skin	Human Normal (GTEx)
GTEX-11EMC-0011-R10a-SM-DNZZJ	19.2827301505812	Brain	Human Normal (GTEx)
GTEX-11EMC-0011-R11b-SM-DNZZK	9.02759336279763	Brain	Human Normal (GTEx)
GTEX-11EMC-0011-R2b-SM-DO114	11.0511402838712	Brain	Human Normal (GTEx)
GTEX-11EMC-0011-R8b-SM-DO91Z	8.08160112988897	Brain	Human Normal (GTEx)
GTEX-11EMC-0011-R9b-SM-DO921	7.77540688993541	Brain	Human Normal (GTEx)
GTEX-11EMC-0126-SM-5EGKV	46.6820148147436	Lung	Human Normal (GTEx)
GTEX-11EMC-0226-SM-5EGLP	28.2022550025814	Thyroid	Human Normal (GTEx)
GTEX-11EMC-0526-SM-5EGJN	80.7890352234754	Adrenal Gland	Human Normal (GTEx)
GTEX-11EMC-0726-SM-5EGJO	32.0761775175311	Heart	Human Normal (GTEx)
GTEX-11EMC-0826-SM-59862	49.6230334112245	Heart	Human Normal (GTEx)
GTEX-11EMC-0926-SM-59863	60.6535413298782	Blood Vessel	Human Normal (GTEx)
GTEX-11EMC-1426-SM-5N9E4	54.1052973804801	Colon	Human Normal (GTEx)
GTEX-11EMC-1726-SM-5H11P	33.8050020670226	Ovary	Human Normal (GTEx)
GTEX-11EMC-1826-SM-5A5JT	32.1958311300634	Uterus	Human Normal (GTEx)
GTEX-11EMC-1926-SM-5A5JU	22.4335895926476	Vagina	Human Normal (GTEx)
GTEX-11EMC-2026-SM-5A5JV	33.3625070710309	Breast	Human Normal (GTEx)
GTEX-11EMC-2226-SM-5A5JW	14.6625030064553	Esophagus	Human Normal (GTEx)
GTEX-11EMC-2526-SM-5PNVU	28.6426500978493	Salivary Gland	Human Normal (GTEx)
GTEX-11EMC-2626-SM-59864	10.9602435053169	Muscle	Human Normal (GTEx)
GTEX-11EMC-2826-SM-5PNY6	109.354073874429	Adipose Tissue	Human Normal (GTEx)
GTEX-11EMC-2926-SM-5EQ4F	99.2372466796284	Skin	Human Normal (GTEx)
GTEX-11EMC-3026-SM-5EQ4R	52.9234865464474	Blood Vessel	Human Normal (GTEx)
GTEX-11EMC-3126-SM-5EGJP	23.7073353392349	Pituitary	Human Normal (GTEx)
GTEX-11EMC-3226-SM-5EGKW	23.9797731205532	Brain	Human Normal (GTEx)
GTEX-11EMC-3326-SM-5P9JH	11.5921089155934	Brain	Human Normal (GTEx)
GTEX-11EQ8-0006-SM-5P9HJ	0.654037552286891	Blood	Human Normal (GTEx)
GTEX-11EQ8-0008-SM-5Q5DJ	126.88043826453	Skin	Human Normal (GTEx)
GTEX-11EQ8-0226-SM-5EQ5G	104.457725641999	Adipose Tissue	Human Normal (GTEx)
GTEX-11EQ8-0426-SM-5N9DP	55.4059683171705	Blood Vessel	Human Normal (GTEx)
GTEX-11EQ8-0526-SM-5N9BC	14.3369201649417	Muscle	Human Normal (GTEx)
GTEX-11EQ8-0826-SM-5N9FG	26.4065077631276	Thyroid	Human Normal (GTEx)
GTEX-11EQ8-0926-SM-5H12V	39.4478707204851	Skin	Human Normal (GTEx)
GTEX-11EQ8-1326-SM-5EGJQ	44.7014964180797	Heart	Human Normal (GTEx)
GTEX-11EQ8-1426-SM-5EGJR	18.8578106901211	Testis	Human Normal (GTEx)
GTEX-11EQ8-2626-SM-5N9BO	47.286353226627	Colon	Human Normal (GTEx)
GTEX-11EQ9-0002-SM-5QGQ1	2.09252387680736	Blood	Human Normal (GTEx)
GTEX-11EQ9-0006-SM-5LUB6	0.942705407963441	Blood	Human Normal (GTEx)
GTEX-11EQ9-0008-SM-5Q5DK	109.097865510858	Skin	Human Normal (GTEx)
GTEX-11EQ9-0126-SM-5986I	96.2612990788292	Adrenal Gland	Human Normal (GTEx)
GTEX-11EQ9-0226-SM-5A5JX	26.2317642512072	Lung	Human Normal (GTEx)
GTEX-11EQ9-0426-SM-5A5JY	25.6010681289098	Spleen	Human Normal (GTEx)
GTEX-11EQ9-0526-SM-5A5JZ	78.4256742625772	Liver	Human Normal (GTEx)
GTEX-11EQ9-0626-SM-5A5K1	34.5482483312176	Thyroid	Human Normal (GTEx)
GTEX-11EQ9-0726-SM-5A5K2	17.0471692864911	Esophagus	Human Normal (GTEx)
GTEX-11EQ9-0826-SM-5986Y	30.9121138624906	Esophagus	Human Normal (GTEx)
GTEX-11EQ9-0926-SM-5HL6I	31.1795815346279	Esophagus	Human Normal (GTEx)
GTEX-11EQ9-1026-SM-5H134	39.1856489571903	Pancreas	Human Normal (GTEx)
GTEX-11EQ9-1126-SM-5987I	38.0098570498068	Adipose Tissue	Human Normal (GTEx)
GTEX-11EQ9-1226-SM-5987E	28.1411436384223	Stomach	Human Normal (GTEx)
GTEX-11EQ9-1326-SM-5985X	18.5162649631382	Small Intestine	Human Normal (GTEx)
GTEX-11EQ9-1426-SM-5987G	43.4107314065442	Colon	Human Normal (GTEx)
GTEX-11EQ9-1526-SM-5PNY7	48.7657887911554	Colon	Human Normal (GTEx)
GTEX-11EQ9-1626-SM-5PNY8	43.6748221279115	Skin	Human Normal (GTEx)
GTEX-11EQ9-1726-SM-5HL6U	51.6318058295359	Prostate	Human Normal (GTEx)
GTEX-11EQ9-1826-SM-5Q5AJ	103.640893858577	Breast	Human Normal (GTEx)
GTEX-11EQ9-1926-SM-5PNVV	14.2412065972978	Testis	Human Normal (GTEx)
GTEX-11EQ9-2026-SM-5P9JI	52.1222053274915	Salivary Gland	Human Normal (GTEx)
GTEX-11EQ9-2126-SM-5PNVW	18.8916255943501	Muscle	Human Normal (GTEx)
GTEX-11EQ9-2226-SM-5987H	55.873029009738	Blood Vessel	Human Normal (GTEx)
GTEX-11EQ9-2326-SM-5HL5H	28.6784672793698	Nerve	Human Normal (GTEx)
GTEX-11EQ9-2426-SM-5HL5T	33.3114359243922	Skin	Human Normal (GTEx)
GTEX-11EQ9-2526-SM-5HL66	61.9871263904245	Adipose Tissue	Human Normal (GTEx)
GTEX-11GS4-0006-SM-5SI9M	0.407777280912514	Blood	Human Normal (GTEx)
GTEX-11GS4-0008-SM-5QGRA	92.8594325404588	Skin	Human Normal (GTEx)
GTEX-11GS4-0011-R1a-SM-DO129	15.0071300312484	Brain	Human Normal (GTEx)
GTEX-11GS4-0011-R2a-SM-DO942	17.2599621719514	Brain	Human Normal (GTEx)
GTEX-11GS4-0226-SM-5HL77	49.829704999113	Skin	Human Normal (GTEx)
GTEX-11GS4-0326-SM-5N9F7	64.8787424421693	Blood Vessel	Human Normal (GTEx)
GTEX-11GS4-0426-SM-5N9CD	50.3613405587066	Heart	Human Normal (GTEx)
GTEX-11GS4-0526-SM-5A5KQ	35.6344925436484	Heart	Human Normal (GTEx)
GTEX-11GS4-0626-SM-5A5LC	84.3785286112823	Blood Vessel	Human Normal (GTEx)
GTEX-11GS4-0826-SM-5986J	27.0974278724597	Thyroid	Human Normal (GTEx)
GTEX-11GS4-1026-SM-5N9DE	35.1092029292038	Adipose Tissue	Human Normal (GTEx)
GTEX-11GS4-1426-SM-5N9D2	56.9518888359126	Esophagus	Human Normal (GTEx)
GTEX-11GS4-1826-SM-5HL4T	61.3238998274301	Colon	Human Normal (GTEx)
GTEX-11GS4-2026-SM-5N9CP	13.6919545805219	Testis	Human Normal (GTEx)
GTEX-11GS4-2126-SM-5A5KR	41.0075070269841	Breast	Human Normal (GTEx)
GTEX-11GS4-2326-SM-5A5KS	32.0617854493821	Kidney	Human Normal (GTEx)
GTEX-11GS4-2526-SM-5A5KT	11.1035117701809	Muscle	Human Normal (GTEx)
GTEX-11GS4-2626-SM-5A5LD	98.3207318941045	Adipose Tissue	Human Normal (GTEx)
GTEX-11GS4-2726-SM-5A5LE	64.583847222819	Skin	Human Normal (GTEx)
GTEX-11GS4-2826-SM-5HL56	36.954773588524	Nerve	Human Normal (GTEx)
GTEX-11GS4-2926-SM-5A5LF	105.112298013928	Blood Vessel	Human Normal (GTEx)
GTEX-11GS4-3026-SM-5A5LG	25.2245398291617	Pituitary	Human Normal (GTEx)
GTEX-11GS4-3126-SM-5A5LH	26.261025508528	Brain	Human Normal (GTEx)
GTEX-11GSO-0005-SM-5O9CA	2.05614223424761	Blood	Human Normal (GTEx)
GTEX-11GSO-0011-R1b-SM-57WD3	9.75425890024088	Brain	Human Normal (GTEx)
GTEX-11GSO-0011-R2a-SM-57WDF	17.0554996519838	Brain	Human Normal (GTEx)
GTEX-11GSO-0011-R3b-SM-57WB2	17.341879153341	Brain	Human Normal (GTEx)
GTEX-11GSO-0226-SM-5A5LV	53.8547977674288	Adipose Tissue	Human Normal (GTEx)
GTEX-11GSO-0626-SM-5A5LW	33.6676440902319	Thyroid	Human Normal (GTEx)
GTEX-11GSO-1926-SM-5A5K3	69.6299797681301	Breast	Human Normal (GTEx)
GTEX-11GSO-2326-SM-5A5LX	196.683545390508	Adipose Tissue	Human Normal (GTEx)
GTEX-11GSO-2426-SM-5A5LY	56.853083252411	Skin	Human Normal (GTEx)
GTEX-11GSO-2526-SM-5PNVX	12.9953834055385	Muscle	Human Normal (GTEx)
GTEX-11GSO-2626-SM-5Q5AK	35.212959470269	Nerve	Human Normal (GTEx)
GTEX-11GSO-2826-SM-5HL6Q	38.0063331677644	Pituitary	Human Normal (GTEx)
GTEX-11GSO-2926-SM-5HL73	24.9143578982493	Brain	Human Normal (GTEx)
GTEX-11GSO-3026-SM-5Q5AL	11.218717841918	Brain	Human Normal (GTEx)
GTEX-11GSP-0006-SM-5N9EL	0.650817025102737	Blood	Human Normal (GTEx)
GTEX-11GSP-0008-SM-5Q5DM	82.3356171128312	Skin	Human Normal (GTEx)
GTEX-11GSP-0011-R10a-SM-5NQ7J	19.1754580276424	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R11b-SM-5NQ7V	10.4343930553734	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R1a-SM-9QEJ3	12.5403891648684	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R2b-SM-9QEGE	29.0452844612619	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R3a-SM-9QEGF	15.2313652895134	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R5a-SM-57WBE	14.948756958704	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R6b-SM-57WBQ	16.6772990096257	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R7b-SM-57WC3	14.3736112599434	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R8b-SM-5NQ79	11.2767552351269	Brain	Human Normal (GTEx)
GTEX-11GSP-0011-R9b-SM-5NQ77	10.4378013258173	Brain	Human Normal (GTEx)
GTEX-11GSP-0126-SM-5A5KU	70.5488724368899	Thyroid	Human Normal (GTEx)
GTEX-11GSP-0226-SM-5A5KV	69.2642992275487	Ovary	Human Normal (GTEx)
GTEX-11GSP-0326-SM-5A5KW	156.90817263921	Adrenal Gland	Human Normal (GTEx)
GTEX-11GSP-0426-SM-5A5KX	37.3893519045787	Pancreas	Human Normal (GTEx)
GTEX-11GSP-0626-SM-5986T	33.6585211169265	Liver	Human Normal (GTEx)
GTEX-11GSP-0726-SM-5986L	73.0343710119023	Lung	Human Normal (GTEx)
GTEX-11GSP-0926-SM-9WYSG	87.375868494364	Breast	Human Normal (GTEx)
GTEX-11GSP-1026-SM-9WYSH	42.4545454536557	Adipose Tissue	Human Normal (GTEx)
GTEX-11GSP-1126-SM-5A5LM	59.6732517807166	Blood Vessel	Human Normal (GTEx)
GTEX-11GSP-1226-SM-5985M	119.496535755428	Heart	Human Normal (GTEx)
GTEX-11GSP-1326-SM-5A5KY	37.0229296124	Heart	Human Normal (GTEx)
GTEX-11GSP-1626-SM-5986N	69.0348676042996	Colon	Human Normal (GTEx)
GTEX-11GSP-1726-SM-5A5LI	59.9689082810871	Esophagus	Human Normal (GTEx)
GTEX-11GSP-1826-SM-5N9DQ	39.5092097938761	Esophagus	Human Normal (GTEx)
GTEX-11GSP-2126-SM-5HL5E	39.1692056336215	Stomach	Human Normal (GTEx)
GTEX-11GSP-2226-SM-5HL5Q	59.3382684929232	Vagina	Human Normal (GTEx)
GTEX-11GSP-2326-SM-5HL63	34.7456054794261	Skin	Human Normal (GTEx)
GTEX-11GSP-2426-SM-5N9BD	39.2309621381978	Uterus	Human Normal (GTEx)
GTEX-11GSP-2526-SM-5N9BP	98.8880076594237	Skin	Human Normal (GTEx)
GTEX-11GSP-2726-SM-5A5LJ	22.0209748961467	Muscle	Human Normal (GTEx)
GTEX-11GSP-2826-SM-5A5LK	53.9070560221057	Nerve	Human Normal (GTEx)
GTEX-11GSP-2926-SM-5N9C2	78.1501052397557	Blood Vessel	Human Normal (GTEx)
GTEX-11GSP-3026-SM-5N9CE	48.7011227554878	Pituitary	Human Normal (GTEx)
GTEX-11GSP-3126-SM-5A5LL	12.4273473356733	Brain	Human Normal (GTEx)
GTEX-11GSP-3226-SM-5986O	19.8217808252283	Brain	Human Normal (GTEx)
GTEX-11H98-0008-SM-5QGR8	100.874175850318	Skin	Human Normal (GTEx)
GTEX-11H98-0011-R10b-SM-5NQ98	18.2639196233507	Brain	Human Normal (GTEx)
GTEX-11H98-0011-R11b-SM-5NQ6U	9.66332490323843	Brain	Human Normal (GTEx)
GTEX-11H98-0011-R5b-SM-57WCF	16.6975803489356	Brain	Human Normal (GTEx)
GTEX-11H98-0011-R8a-SM-5NQ8V	14.1143550101181	Brain	Human Normal (GTEx)
GTEX-11H98-0126-SM-5EGHG	90.3722512909328	Skin	Human Normal (GTEx)
GTEX-11H98-0226-SM-5NQ89	147.379411096944	Adipose Tissue	Human Normal (GTEx)
GTEX-11H98-0326-SM-5HL4S	15.0819595199477	Muscle	Human Normal (GTEx)
GTEX-11H98-0426-SM-5HL55	31.0917928892758	Nerve	Human Normal (GTEx)
GTEX-11I78-0001-SM-5Q5BE	2.5575567290524	Blood	Human Normal (GTEx)
GTEX-11I78-0005-SM-5N9GB	0.26380309536501	Blood	Human Normal (GTEx)
GTEX-11I78-0008-SM-5Q5DI	74.259691373998	Skin	Human Normal (GTEx)
GTEX-11I78-0126-SM-5HL6F	63.0180881525368	Lung	Human Normal (GTEx)
GTEX-11I78-0226-SM-5HL6R	54.0744274372461	Adipose Tissue	Human Normal (GTEx)
GTEX-11I78-0526-SM-5986A	41.6830386739092	Thyroid	Human Normal (GTEx)
GTEX-11I78-0626-SM-5A5LZ	34.4599641081201	Pancreas	Human Normal (GTEx)
GTEX-11I78-0726-SM-5A5M1	77.1414038082901	Blood Vessel	Human Normal (GTEx)
GTEX-11I78-0826-SM-5A5K4	106.700456487311	Heart	Human Normal (GTEx)
GTEX-11I78-1026-SM-5HL74	38.6459253540416	Blood Vessel	Human Normal (GTEx)
GTEX-11I78-1126-SM-5A5K5	20.045020408707	Small Intestine	Human Normal (GTEx)
GTEX-11I78-1226-SM-5A5K6	32.9943082798046	Colon	Human Normal (GTEx)
GTEX-11I78-1326-SM-5PNY9	40.5926001147339	Colon	Human Normal (GTEx)
GTEX-11I78-1426-SM-5PNVY	33.0356541755336	Esophagus	Human Normal (GTEx)
GTEX-11I78-1526-SM-5A5K7	14.7182784695642	Esophagus	Human Normal (GTEx)
GTEX-11I78-1726-SM-5A5M3	32.4489991233937	Stomach	Human Normal (GTEx)
GTEX-11I78-1826-SM-5A5M4	79.5561203924352	Adrenal Gland	Human Normal (GTEx)
GTEX-11I78-1926-SM-59878	55.4862697018515	Ovary	Human Normal (GTEx)
GTEX-11I78-2026-SM-5987C	18.4464594722278	Vagina	Human Normal (GTEx)
GTEX-11I78-2126-SM-5A5K8	45.1244397419394	Uterus	Human Normal (GTEx)
GTEX-11I78-2226-SM-5PNYA	77.3346765229145	Breast	Human Normal (GTEx)
GTEX-11I78-2326-SM-5Q5AH	89.0246275448254	Blood Vessel	Human Normal (GTEx)
GTEX-11I78-2426-SM-5A5K9	15.4022000281962	Muscle	Human Normal (GTEx)
GTEX-11I78-2626-SM-5Q5AI	112.559418067193	Adipose Tissue	Human Normal (GTEx)
GTEX-11LCK-0005-SM-5O98U	0.362176221644115	Blood	Human Normal (GTEx)
GTEX-11LCK-0008-SM-5Q5BB	92.6201298155796	Skin	Human Normal (GTEx)
GTEX-11LCK-0126-SM-5A5M5	14.3510783731904	Spleen	Human Normal (GTEx)
GTEX-11LCK-0226-SM-5A5M6	31.2635599135135	Pancreas	Human Normal (GTEx)
GTEX-11LCK-0326-SM-5A5M7	58.0095940292829	Adipose Tissue	Human Normal (GTEx)
GTEX-11LCK-0426-SM-5A5M8	49.7850728214689	Lung	Human Normal (GTEx)
GTEX-11LCK-0526-SM-5A5M9	40.9905648153809	Thyroid	Human Normal (GTEx)
GTEX-11LCK-0726-SM-5PNYC	85.1711561924844	Blood Vessel	Human Normal (GTEx)
GTEX-11LCK-0826-SM-5PNYD	43.9755228438405	Heart	Human Normal (GTEx)
GTEX-11LCK-0926-SM-5A5KA	48.2231831121547	Heart	Human Normal (GTEx)
GTEX-11LCK-1026-SM-5A5KB	44.8777075289689	Skin	Human Normal (GTEx)
GTEX-11LCK-1126-SM-5A5KC	69.7311327798326	Adipose Tissue	Human Normal (GTEx)
GTEX-11LCK-1226-SM-5Q5AM	13.8079577012748	Muscle	Human Normal (GTEx)
GTEX-11LCK-1326-SM-5Q5AN	19.4468736222097	Nerve	Human Normal (GTEx)
GTEX-11LCK-1426-SM-5HL5R	44.7646605458813	Blood Vessel	Human Normal (GTEx)
GTEX-11LCK-1526-SM-5HL64	29.7735516624627	Esophagus	Human Normal (GTEx)
